word	attestation_count	sources
REBUDGETISEES	2	Lefff 3.4 ; Unitex DELA français
REBUDGETISENT	2	Lefff 3.4 ; Unitex DELA français
REBUDGETISER	2	Lefff 3.4 ; Unitex DELA français
REBUDGETISERA	2	Lefff 3.4 ; Unitex DELA français
REBUDGETISERAI	2	Lefff 3.4 ; Unitex DELA français
REBUDGETISERAIS	2	Lefff 3.4 ; Unitex DELA français
REBUDGETISERAIT	2	Lefff 3.4 ; Unitex DELA français
REBUDGETISERAS	2	Lefff 3.4 ; Unitex DELA français
REBUDGETISERENT	2	Lefff 3.4 ; Unitex DELA français
REBUDGETISEREZ	2	Lefff 3.4 ; Unitex DELA français
REBUDGETISERIEZ	2	Lefff 3.4 ; Unitex DELA français
REBUDGETISERONS	2	Lefff 3.4 ; Unitex DELA français
REBUDGETISERONT	2	Lefff 3.4 ; Unitex DELA français
REBUDGETISES	2	Lefff 3.4 ; Unitex DELA français
REBUDGETISEZ	2	Lefff 3.4 ; Unitex DELA français
REBUDGETISIEZ	2	Lefff 3.4 ; Unitex DELA français
REBUDGETISIONS	2	Lefff 3.4 ; Unitex DELA français
REBUDGETISONS	2	Lefff 3.4 ; Unitex DELA français
REBUREAUCRATISA	2	Lefff 3.4 ; Unitex DELA français
REBUREAUCRATISE	2	Lefff 3.4 ; Unitex DELA français
RECABLA	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECABLAI	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECABLAIENT	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECABLAIS	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECABLAIT	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECABLAMES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECABLANT	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECABLAS	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECABLASSE	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECABLASSENT	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECABLASSES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECABLASSIEZ	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECABLASSIONS	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECABLAT	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECABLATES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECABLE	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECABLEE	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECABLEES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECABLENT	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECABLER	3	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5 ; Lexique 3.83
RECABLERA	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECABLERAI	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECABLERAIENT	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECABLERAIS	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECABLERAIT	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECABLERAS	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECABLERENT	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECABLEREZ	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECABLERIEZ	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECABLERIONS	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECABLERONS	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECABLERONT	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECABLES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECABLEZ	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECABLIEZ	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECABLIONS	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECABLONS	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECACHA	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECACHAI	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECACHAIENT	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECACHAIS	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECACHAIT	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECACHAMES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECACHANT	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECACHAS	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECACHASSE	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECACHASSENT	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECACHASSES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECACHASSIEZ	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECACHASSIONS	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECACHAT	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECACHATES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECACHE	3	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5 ; Lexique 3.83
RECACHEE	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECACHEES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECACHENT	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECACHER	3	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5 ; Lexique 3.83
RECACHERA	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECACHERAI	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECACHERAIENT	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECACHERAIS	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECACHERAIT	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECACHERAS	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECACHERENT	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECACHEREZ	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECACHERIEZ	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECACHERIONS	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECACHERONS	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECACHERONT	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECACHES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECACHEZ	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECACHIEZ	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECACHIONS	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECACHONS	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECALIBRA	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECALIBRAGE	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECALIBRAGES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECALIBREE	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECALIBREES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECALIBRER	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECANALISA	2	Lefff 3.4 ; Unitex DELA français
RECANALISAI	2	Lefff 3.4 ; Unitex DELA français
RECANALISAIENT	2	Lefff 3.4 ; Unitex DELA français
RECANALISAIS	2	Lefff 3.4 ; Unitex DELA français
RECANALISAIT	2	Lefff 3.4 ; Unitex DELA français
RECANALISAMES	2	Lefff 3.4 ; Unitex DELA français
RECANALISANT	2	Lefff 3.4 ; Unitex DELA français
RECANALISAS	2	Lefff 3.4 ; Unitex DELA français
RECANALISASSE	2	Lefff 3.4 ; Unitex DELA français
RECANALISASSENT	2	Lefff 3.4 ; Unitex DELA français
RECANALISASSES	2	Lefff 3.4 ; Unitex DELA français
RECANALISASSIEZ	2	Lefff 3.4 ; Unitex DELA français
RECANALISAT	2	Lefff 3.4 ; Unitex DELA français
RECANALISATES	2	Lefff 3.4 ; Unitex DELA français
RECANALISE	2	Lefff 3.4 ; Unitex DELA français
RECANALISEE	2	Lefff 3.4 ; Unitex DELA français
RECANALISEES	2	Lefff 3.4 ; Unitex DELA français
RECANALISENT	2	Lefff 3.4 ; Unitex DELA français
RECANALISER	2	Lefff 3.4 ; Unitex DELA français
RECANALISERA	2	Lefff 3.4 ; Unitex DELA français
RECANALISERAI	2	Lefff 3.4 ; Unitex DELA français
RECANALISERAIS	2	Lefff 3.4 ; Unitex DELA français
RECANALISERAIT	2	Lefff 3.4 ; Unitex DELA français
RECANALISERAS	2	Lefff 3.4 ; Unitex DELA français
RECANALISERENT	2	Lefff 3.4 ; Unitex DELA français
RECANALISEREZ	2	Lefff 3.4 ; Unitex DELA français
RECANALISERIEZ	2	Lefff 3.4 ; Unitex DELA français
RECANALISERIONS	2	Lefff 3.4 ; Unitex DELA français
RECANALISERONS	2	Lefff 3.4 ; Unitex DELA français
RECANALISERONT	2	Lefff 3.4 ; Unitex DELA français
RECANALISES	2	Lefff 3.4 ; Unitex DELA français
RECANALISEZ	2	Lefff 3.4 ; Unitex DELA français
RECANALISIEZ	2	Lefff 3.4 ; Unitex DELA français
RECANALISIONS	2	Lefff 3.4 ; Unitex DELA français
RECANALISONS	2	Lefff 3.4 ; Unitex DELA français
RECAP	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECAPS	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECARACTERISA	2	Lefff 3.4 ; Unitex DELA français
RECARACTERISAI	2	Lefff 3.4 ; Unitex DELA français
RECARACTERISAIS	2	Lefff 3.4 ; Unitex DELA français
RECARACTERISAIT	2	Lefff 3.4 ; Unitex DELA français
RECARACTERISANT	2	Lefff 3.4 ; Unitex DELA français
RECARACTERISAS	2	Lefff 3.4 ; Unitex DELA français
RECARACTERISAT	2	Lefff 3.4 ; Unitex DELA français
RECARACTERISE	2	Lefff 3.4 ; Unitex DELA français
RECARACTERISEE	2	Lefff 3.4 ; Unitex DELA français
RECARACTERISEES	2	Lefff 3.4 ; Unitex DELA français
RECARACTERISENT	2	Lefff 3.4 ; Unitex DELA français
RECARACTERISER	2	Lefff 3.4 ; Unitex DELA français
RECARACTERISERA	2	Lefff 3.4 ; Unitex DELA français
RECARACTERISES	2	Lefff 3.4 ; Unitex DELA français
RECARACTERISEZ	2	Lefff 3.4 ; Unitex DELA français
RECARACTERISIEZ	2	Lefff 3.4 ; Unitex DELA français
RECARACTERISONS	2	Lefff 3.4 ; Unitex DELA français
RECARBURE	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECARBUREE	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECARBUREES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECARBURES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECARRELAGE	3	Lefff 3.4 ; Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECARRELAGES	3	Lefff 3.4 ; Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECARRELE	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECARRELER	3	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5 ; Lexique 3.83
RECASQUANT	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECASSE	2	Unitex DELA français ; Lexique 3.83
RECASSEE	2	Unitex DELA français ; Lexique 3.83
RECASSER	2	Unitex DELA français ; Lexique 3.83
RECASSES	2	Unitex DELA français ; Lexique 3.83
RECATEGORISA	2	Lefff 3.4 ; Unitex DELA français
RECATEGORISAI	2	Lefff 3.4 ; Unitex DELA français
RECATEGORISAIS	2	Lefff 3.4 ; Unitex DELA français
RECATEGORISAIT	2	Lefff 3.4 ; Unitex DELA français
RECATEGORISAMES	2	Lefff 3.4 ; Unitex DELA français
RECATEGORISANT	2	Lefff 3.4 ; Unitex DELA français
RECATEGORISAS	2	Lefff 3.4 ; Unitex DELA français
RECATEGORISASSE	2	Lefff 3.4 ; Unitex DELA français
RECATEGORISAT	2	Lefff 3.4 ; Unitex DELA français
RECATEGORISATES	2	Lefff 3.4 ; Unitex DELA français
RECATEGORISE	2	Lefff 3.4 ; Unitex DELA français
RECATEGORISEE	2	Lefff 3.4 ; Unitex DELA français
RECATEGORISEES	2	Lefff 3.4 ; Unitex DELA français
RECATEGORISENT	2	Lefff 3.4 ; Unitex DELA français
RECATEGORISER	2	Lefff 3.4 ; Unitex DELA français
RECATEGORISERA	2	Lefff 3.4 ; Unitex DELA français
RECATEGORISERAI	2	Lefff 3.4 ; Unitex DELA français
RECATEGORISERAS	2	Lefff 3.4 ; Unitex DELA français
RECATEGORISEREZ	2	Lefff 3.4 ; Unitex DELA français
RECATEGORISES	2	Lefff 3.4 ; Unitex DELA français
RECATEGORISEZ	2	Lefff 3.4 ; Unitex DELA français
RECATEGORISIEZ	2	Lefff 3.4 ; Unitex DELA français
RECATEGORISIONS	2	Lefff 3.4 ; Unitex DELA français
RECATEGORISONS	2	Lefff 3.4 ; Unitex DELA français
RECELEMENT	2	Lefff 3.4 ; Grammalecte, dictionnaire français classique 7.5
RECELEMENTS	2	Lefff 3.4 ; Grammalecte, dictionnaire français classique 7.5
RECENTRALISA	2	Lefff 3.4 ; Unitex DELA français
RECENTRALISAI	2	Lefff 3.4 ; Unitex DELA français
RECENTRALISAIS	2	Lefff 3.4 ; Unitex DELA français
RECENTRALISAIT	2	Lefff 3.4 ; Unitex DELA français
RECENTRALISAMES	2	Lefff 3.4 ; Unitex DELA français
RECENTRALISANT	2	Lefff 3.4 ; Unitex DELA français
RECENTRALISAS	2	Lefff 3.4 ; Unitex DELA français
RECENTRALISASSE	2	Lefff 3.4 ; Unitex DELA français
RECENTRALISAT	2	Lefff 3.4 ; Unitex DELA français
RECENTRALISATES	2	Lefff 3.4 ; Unitex DELA français
RECENTRALISE	2	Lefff 3.4 ; Unitex DELA français
RECENTRALISEE	2	Lefff 3.4 ; Unitex DELA français
RECENTRALISEES	2	Lefff 3.4 ; Unitex DELA français
RECENTRALISENT	2	Lefff 3.4 ; Unitex DELA français
RECENTRALISER	2	Lefff 3.4 ; Unitex DELA français
RECENTRALISERA	2	Lefff 3.4 ; Unitex DELA français
RECENTRALISERAI	2	Lefff 3.4 ; Unitex DELA français
RECENTRALISERAS	2	Lefff 3.4 ; Unitex DELA français
RECENTRALISEREZ	2	Lefff 3.4 ; Unitex DELA français
RECENTRALISES	2	Lefff 3.4 ; Unitex DELA français
RECENTRALISEZ	2	Lefff 3.4 ; Unitex DELA français
RECENTRALISIEZ	2	Lefff 3.4 ; Unitex DELA français
RECENTRALISIONS	2	Lefff 3.4 ; Unitex DELA français
RECENTRALISONS	2	Lefff 3.4 ; Unitex DELA français
RECENTREMENT	3	Lefff 3.4 ; Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECENTREMENTS	3	Lefff 3.4 ; Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECERCLAGE	3	Lefff 3.4 ; Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECERCLAGES	3	Lefff 3.4 ; Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECERTIFIA	2	Lefff 3.4 ; Unitex DELA français
RECERTIFIAI	2	Lefff 3.4 ; Unitex DELA français
RECERTIFIAIENT	2	Lefff 3.4 ; Unitex DELA français
RECERTIFIAIS	2	Lefff 3.4 ; Unitex DELA français
RECERTIFIAIT	2	Lefff 3.4 ; Unitex DELA français
RECERTIFIAMES	2	Lefff 3.4 ; Unitex DELA français
RECERTIFIANT	2	Lefff 3.4 ; Unitex DELA français
RECERTIFIAS	2	Lefff 3.4 ; Unitex DELA français
RECERTIFIASSE	2	Lefff 3.4 ; Unitex DELA français
RECERTIFIASSENT	2	Lefff 3.4 ; Unitex DELA français
RECERTIFIASSES	2	Lefff 3.4 ; Unitex DELA français
RECERTIFIASSIEZ	2	Lefff 3.4 ; Unitex DELA français
RECERTIFIAT	2	Lefff 3.4 ; Unitex DELA français
RECERTIFIATES	2	Lefff 3.4 ; Unitex DELA français
RECERTIFIE	2	Lefff 3.4 ; Unitex DELA français
RECERTIFIEE	2	Lefff 3.4 ; Unitex DELA français
RECERTIFIEES	2	Lefff 3.4 ; Unitex DELA français
RECERTIFIENT	2	Lefff 3.4 ; Unitex DELA français
RECERTIFIER	2	Lefff 3.4 ; Unitex DELA français
RECERTIFIERA	2	Lefff 3.4 ; Unitex DELA français
RECERTIFIERAI	2	Lefff 3.4 ; Unitex DELA français
RECERTIFIERAIS	2	Lefff 3.4 ; Unitex DELA français
RECERTIFIERAIT	2	Lefff 3.4 ; Unitex DELA français
RECERTIFIERAS	2	Lefff 3.4 ; Unitex DELA français
RECERTIFIERENT	2	Lefff 3.4 ; Unitex DELA français
RECERTIFIEREZ	2	Lefff 3.4 ; Unitex DELA français
RECERTIFIERIEZ	2	Lefff 3.4 ; Unitex DELA français
RECERTIFIERIONS	2	Lefff 3.4 ; Unitex DELA français
RECERTIFIERONS	2	Lefff 3.4 ; Unitex DELA français
RECERTIFIERONT	2	Lefff 3.4 ; Unitex DELA français
RECERTIFIES	2	Lefff 3.4 ; Unitex DELA français
RECERTIFIEZ	2	Lefff 3.4 ; Unitex DELA français
RECERTIFIIEZ	2	Lefff 3.4 ; Unitex DELA français
RECERTIFIIONS	2	Lefff 3.4 ; Unitex DELA français
RECERTIFIONS	2	Lefff 3.4 ; Unitex DELA français
RECESSUS	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECHAPTALISA	2	Lefff 3.4 ; Unitex DELA français
RECHAPTALISAI	2	Lefff 3.4 ; Unitex DELA français
RECHAPTALISAIS	2	Lefff 3.4 ; Unitex DELA français
RECHAPTALISAIT	2	Lefff 3.4 ; Unitex DELA français
RECHAPTALISAMES	2	Lefff 3.4 ; Unitex DELA français
RECHAPTALISANT	2	Lefff 3.4 ; Unitex DELA français
RECHAPTALISAS	2	Lefff 3.4 ; Unitex DELA français
RECHAPTALISASSE	2	Lefff 3.4 ; Unitex DELA français
RECHAPTALISAT	2	Lefff 3.4 ; Unitex DELA français
RECHAPTALISATES	2	Lefff 3.4 ; Unitex DELA français
RECHAPTALISE	2	Lefff 3.4 ; Unitex DELA français
RECHAPTALISEE	2	Lefff 3.4 ; Unitex DELA français
RECHAPTALISEES	2	Lefff 3.4 ; Unitex DELA français
RECHAPTALISENT	2	Lefff 3.4 ; Unitex DELA français
RECHAPTALISER	2	Lefff 3.4 ; Unitex DELA français
RECHAPTALISERA	2	Lefff 3.4 ; Unitex DELA français
RECHAPTALISERAI	2	Lefff 3.4 ; Unitex DELA français
RECHAPTALISERAS	2	Lefff 3.4 ; Unitex DELA français
RECHAPTALISEREZ	2	Lefff 3.4 ; Unitex DELA français
RECHAPTALISES	2	Lefff 3.4 ; Unitex DELA français
RECHAPTALISEZ	2	Lefff 3.4 ; Unitex DELA français
RECHAPTALISIEZ	2	Lefff 3.4 ; Unitex DELA français
RECHAPTALISIONS	2	Lefff 3.4 ; Unitex DELA français
RECHAPTALISONS	2	Lefff 3.4 ; Unitex DELA français
RECHERCHISTE	2	Grammalecte, dictionnaire français classique 7.5 ; Lexique 3.83
RECLAMANTE	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECLAMANTES	3	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5 ; Lexique 3.83
RECLAMANTS	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECLOUA	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECLOUAIT	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECLOUE	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECLOUEES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECLOUER	3	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5 ; Lexique 3.83
RECLUSERIE	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECLUSERIES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECODA	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECODAI	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECODAIENT	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECODAIS	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECODAIT	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECODAMES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECODANT	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECODAS	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECODASSE	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECODASSENT	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECODASSES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECODASSIEZ	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECODASSIONS	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECODAT	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECODATES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECODE	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECODEE	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECODEES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECODENT	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECODER	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECODERA	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECODERAI	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECODERAIENT	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECODERAIS	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECODERAIT	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECODERAS	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECODERENT	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECODEREZ	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECODERIEZ	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECODERIONS	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECODERONS	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECODERONT	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECODES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECODEZ	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECODIEZ	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECODIFIA	2	Lefff 3.4 ; Unitex DELA français
RECODIFIAI	2	Lefff 3.4 ; Unitex DELA français
RECODIFIAIENT	2	Lefff 3.4 ; Unitex DELA français
RECODIFIAIS	2	Lefff 3.4 ; Unitex DELA français
RECODIFIAIT	2	Lefff 3.4 ; Unitex DELA français
RECODIFIAMES	2	Lefff 3.4 ; Unitex DELA français
RECODIFIANT	2	Lefff 3.4 ; Unitex DELA français
RECODIFIAS	2	Lefff 3.4 ; Unitex DELA français
RECODIFIASSE	2	Lefff 3.4 ; Unitex DELA français
RECODIFIASSENT	2	Lefff 3.4 ; Unitex DELA français
RECODIFIASSES	2	Lefff 3.4 ; Unitex DELA français
RECODIFIASSIEZ	2	Lefff 3.4 ; Unitex DELA français
RECODIFIASSIONS	2	Lefff 3.4 ; Unitex DELA français
RECODIFIAT	2	Lefff 3.4 ; Unitex DELA français
RECODIFIATES	2	Lefff 3.4 ; Unitex DELA français
RECODIFIE	2	Lefff 3.4 ; Unitex DELA français
RECODIFIEE	2	Lefff 3.4 ; Unitex DELA français
RECODIFIEES	2	Lefff 3.4 ; Unitex DELA français
RECODIFIENT	2	Lefff 3.4 ; Unitex DELA français
RECODIFIER	2	Lefff 3.4 ; Unitex DELA français
RECODIFIERA	2	Lefff 3.4 ; Unitex DELA français
RECODIFIERAI	2	Lefff 3.4 ; Unitex DELA français
RECODIFIERAIENT	2	Lefff 3.4 ; Unitex DELA français
RECODIFIERAIS	2	Lefff 3.4 ; Unitex DELA français
RECODIFIERAIT	2	Lefff 3.4 ; Unitex DELA français
RECODIFIERAS	2	Lefff 3.4 ; Unitex DELA français
RECODIFIERENT	2	Lefff 3.4 ; Unitex DELA français
RECODIFIEREZ	2	Lefff 3.4 ; Unitex DELA français
RECODIFIERIEZ	2	Lefff 3.4 ; Unitex DELA français
RECODIFIERIONS	2	Lefff 3.4 ; Unitex DELA français
RECODIFIERONS	2	Lefff 3.4 ; Unitex DELA français
RECODIFIERONT	2	Lefff 3.4 ; Unitex DELA français
RECODIFIES	2	Lefff 3.4 ; Unitex DELA français
RECODIFIEZ	2	Lefff 3.4 ; Unitex DELA français
RECODIFIIEZ	2	Lefff 3.4 ; Unitex DELA français
RECODIFIIONS	2	Lefff 3.4 ; Unitex DELA français
RECODIFIONS	2	Lefff 3.4 ; Unitex DELA français
RECODIONS	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECODONS	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECOGNER	2	Unitex DELA français ; Lexique 3.83
RECOLLECTIVISA	2	Lefff 3.4 ; Unitex DELA français
RECOLLECTIVISAI	2	Lefff 3.4 ; Unitex DELA français
RECOLLECTIVISAS	2	Lefff 3.4 ; Unitex DELA français
RECOLLECTIVISAT	2	Lefff 3.4 ; Unitex DELA français
RECOLLECTIVISE	2	Lefff 3.4 ; Unitex DELA français
RECOLLECTIVISEE	2	Lefff 3.4 ; Unitex DELA français
RECOLLECTIVISER	2	Lefff 3.4 ; Unitex DELA français
RECOLLECTIVISES	2	Lefff 3.4 ; Unitex DELA français
RECOLLECTIVISEZ	2	Lefff 3.4 ; Unitex DELA français
RECOLONISATION	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECOLONISATIONS	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECOLORANT	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECOLORATION	4	Lefff 3.4 ; Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5 ; Lexique 3.83
RECOLORATIONS	3	Lefff 3.4 ; Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECOLORE	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECOLOREE	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECOLOREES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECOLORENT	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECOLORER	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECOMMERCER	2	Unitex DELA français ; Lexique 3.83
